"","GEOID","NAME","total_popE","total_popM","incomeE","incomeM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","PIE","PIM","HispE","HispM","summary_est","summary_moe","geometry","Wpercent","Bpercent","Npercent","Apercent","PIpercent","Hpercent"
"46","31055007445","Census Tract 74.45; Douglas County; Nebraska",2775,468,49679,10288,1683,336,772,320,0,10,93,77,0,10,105,100,2775,468,list(c(-96.083765, -96.081391, -96.081325, -96.076132, -96.064634, -96.062148, -96.062132, -96.062117, -96.076194, -96.082473, -96.083765, 41.264442, 41.267524, 41.277789, 41.277804, 41.277796, 41.277784, 41.270568, 41.263385, 41.263373, 41.263404, 41.264442)),60.6486486486487,27.8198198198198,0,3.35135135135135,0,3.78378378378378
"47","31055007466","Census Tract 74.66; Douglas County; Nebraska",5279,562,64038,19574,3921,591,144,141,22,36,115,90,0,15,863,285,5279,562,list(c(-96.081424, -96.07177, -96.070205, -96.06199, -96.061976, -96.061978, -96.061905, -96.066782, -96.07146, -96.0765, -96.081396, -96.081383, -96.081389, -96.081407, -96.081424, 41.205311, 41.205326, 41.205336, 41.205332, 41.203049, 41.198466, 41.190704, 41.190704, 41.190728, 41.190747, 41.190756, 41.19657, 41.199282, 41.201618, 41.205311)),74.275430952832,2.72778935404433,0.416745595756772,2.1784428869104,0,16.3477931426407
"48","31055001200","Census Tract 12; Douglas County; Nebraska",4256,421,32575,8620,1006,278,2088,341,110,117,549,260,3,6,424,295,4256,421,list(c(-95.947033, -95.947001, -95.946989, -95.943792, -95.943797, -95.942177, -95.937367, -95.937395, -95.937436, -95.937098, -95.947024, -95.947028, -95.947033, 41.276526, 41.285138, 41.288754, 41.288755, 41.28785, 41.288763, 41.288749, 41.281504, 41.274264, 41.267949, 41.267964, 41.27199, 41.276526)),23.6372180451128,49.0601503759398,2.58458646616541,12.8994360902256,0.0704887218045113,9.96240601503759
"49","31055002600","Census Tract 26; Douglas County; Nebraska",2093,475,50272,9861,419,244,0,10,0,10,0,10,0,10,1638,430,2093,475,list(c(-95.947043, -95.947048, -95.942874, -95.941761, -95.94046, -95.938446, -95.936209, -95.933347, -95.933335, -95.941779, -95.941775, -95.947051, -95.947043, 41.218509, 41.219717, 41.219713, 41.219538, 41.219592, 41.220171, 41.219162, 41.214669, 41.212954, 41.212942, 41.212242, 41.212249, 41.218509)),20.0191113234591,0,0,0,0,78.2608695652174
"50","31055004200","Census Tract 42; Douglas County; Nebraska",1261,172,49083,6654,775,138,51,36,39,29,13,23,0,10,172,99,1261,172,list(c(-95.966436, -95.965782, -95.961618, -95.961395, -95.961393, -95.961397, -95.961403, -95.962536, -95.9631, -95.966159, -95.966157, -95.966153, -95.966144, -95.966436, 41.259669, 41.259735, 41.259743, 41.256703, 41.25421, 41.252401, 41.248784, 41.24787, 41.248776, 41.24877, 41.25239, 41.254198, 41.256001, 41.259669)),61.4591593973037,4.04440919904837,3.09278350515464,1.03092783505155,0,13.6399682791435
"51","31055005100","Census Tract 51; Douglas County; Nebraska",2206,347,37097,10023,991,249,675,327,21,31,119,100,0,10,320,311,2206,347,list(c(-95.967432, -95.966117, -95.966109, -95.9566, -95.956572, -95.956512, -95.956614, -95.961618, -95.961548, -95.961519, -95.966456, -95.966447, -95.967432, 41.269604, 41.270004, 41.272809, 41.272853, 41.268471, 41.267948, 41.259758, 41.259743, 41.263831, 41.267978, 41.267932, 41.268011, 41.269604)),44.9229374433364,30.5983680870354,0.951949229374433,5.39437896645512,0,14.505893019039
"52","31055007464","Census Tract 74.64; Douglas County; Nebraska",2908,280,85714,9204,2519,311,103,160,28,26,23,27,0,10,131,67,2908,280,list(c(-96.119529, -96.119537, -96.107469, -96.094392, -96.094213, -96.094658, -96.095897, -96.096918, -96.101289, -96.102278, -96.110218, -96.110464, -96.119599, -96.119529, 41.197325, 41.205145, 41.205232, 41.205313, 41.205312, 41.203117, 41.196803, 41.194257, 41.190592, 41.190598, 41.190661, 41.190659, 41.190588, 41.197325)),86.6231086657497,3.54195323246217,0.962861072902338,0.790921595598349,0,4.50481430536451
"53","31055007309","Census Tract 73.09; Douglas County; Nebraska",4275,462,91725,3077,2667,409,747,292,4,7,19,19,0,10,620,328,4275,462,list(c(-96.100488, -96.100316, -96.090824, -96.079542, -96.078848, -96.078245, -96.07692, -96.072086, -96.074442, -96.074998, -96.075994, -96.078191, -96.081291, -96.081329, -96.090962, -96.095448, -96.100522, -96.100488, 41.321152, 41.335662, 41.33567, 41.335674, 41.332539, 41.331021, 41.329238, 41.324845, 41.321686, 41.321333, 41.321184, 41.321161, 41.321166, 41.317504, 41.317553, 41.318159, 41.318776, 41.321152)),62.3859649122807,17.4736842105263,0.0935672514619883,0.444444444444444,0,14.5029239766082
"54","31055006703","Census Tract 67.03; Douglas County; Nebraska",3181,509,75054,16616,2604,558,267,203,9,20,83,119,0,10,146,94,3181,509,list(c(-96.100591, -96.100576, -96.100594, -96.090987, -96.085797, -96.082473, -96.076194, -96.076585, -96.07758, -96.08393, -96.085085, -96.086391, -96.091038, -96.100654, -96.100591, 41.255401, 41.256966, 41.26313, 41.263189, 41.263358, 41.263404, 41.263373, 41.256315, 41.254921, 41.250446, 41.248704, 41.24871, 41.248695, 41.24864, 41.255401)),81.8610499842817,8.39358692235146,0.282929896259038,2.60924237661113,0,4.58975165042439
"55","31055007441","Census Tract 74.41; Douglas County; Nebraska",2426,183,140000,15350,2118,197,6,6,18,23,154,73,0,10,60,52,2426,183,list(c(-96.177355, -96.177107, -96.177238, -96.167768, -96.165729, -96.158055, -96.158041, -96.158018, -96.158032, -96.175547, -96.177092, -96.176999, -96.176424, -96.1763, -96.176766, -96.17704, -96.177106, -96.177123, -96.177355, 41.266182, 41.266918, 41.277531, 41.277523, 41.277519, 41.277544, 41.269774, 41.265471, 41.263048, 41.262933, 41.262923, 41.263107, 41.263738, 41.264009, 41.264396, 41.264807, 41.265092, 41.265573, 41.266182)),87.3042044517725,0.247320692497939,0.741962077493817,6.34789777411377,0,2.47320692497939
"56","31055003700","Census Tract 37; Douglas County; Nebraska",2259,345,84938,22489,2144,344,1,2,7,12,0,10,0,10,61,56,2259,345,list(c(-95.992162, -95.988778, -95.987924, -95.983259, -95.975784, -95.975842, -95.984223, -95.990223, -95.992405, -95.992162, 41.24324, 41.246704, 41.248791, 41.248772, 41.248768, 41.241522, 41.241521, 41.24151, 41.241297, 41.24324)),94.9092518813634,0.0442673749446658,0.30987162461266,0,0,2.70030987162461
"57","31055007314","Census Tract 73.14; Douglas County; Nebraska",5069,697,120902,11435,3886,683,377,306,0,15,54,67,0,15,513,270,5069,697,list(c(-96.158438, -96.152701, -96.139019, -96.138926, -96.138922, -96.138896, -96.138867, -96.142499, -96.143513, -96.14611, -96.148594, -96.158255, -96.158346, -96.158438, 41.335572, 41.335597, 41.33563, 41.328483, 41.328262, 41.325459, 41.321106, 41.321102, 41.321101, 41.321098, 41.321095, 41.321065, 41.328343, 41.335572)),76.6620635233774,7.43736437167094,0,1.06529887551785,0,10.1203393174196
"58","31055005800","Census Tract 58; Douglas County; Nebraska",4806,706,64648,6860,1916,535,668,224,0,10,1207,564,0,10,293,154,4806,706,list(c(-95.995065, -95.995059, -95.995047, -95.990224, -95.985466, -95.985499, -95.985455, -95.983029, -95.980597, -95.980596, -95.980685, -95.983044, -95.983037, -95.983504, -95.985223, -95.990255, -95.993159, -95.995049, -95.995047, -95.995061, -95.995065, 41.292314, 41.295933, 41.299583, 41.299593, 41.299598, 41.292396, 41.288701, 41.288693, 41.288691, 41.283944, 41.283134, 41.283141, 41.281713, 41.28097, 41.281472, 41.281501, 41.283236, 41.283225, 41.285027, 41.288671, 41.292314)),39.8668331252601,13.8992925509779,0,25.1144402829796,0,6.09654598418643
"59","31055007102","Census Tract 71.02; Douglas County; Nebraska",3814,737,77500,11710,1941,274,0,10,0,10,0,10,0,10,1670,702,3814,737,list(c(-96.023773, -96.023794, -96.023813, -96.023769, -96.004681, -95.996169, -95.993761, -95.986555, -95.979128, -95.977885, -95.976662, -95.976943, -95.976983, -95.977004, -95.977011, -95.981823, -95.981873, -95.981898, -95.98662, -95.992007, -96.004621, -96.006242, -96.009261, -96.019009, -96.023814, -96.023773, 41.193445, 41.199048, 41.202057, 41.205283, 41.205214, 41.205262, 41.205273, 41.205312, 41.205457, 41.205615, 41.205488, 41.2049, 41.201771, 41.198092, 41.194462, 41.194438, 41.190844, 
41.190776, 41.190757, 41.190726, 41.190666, 41.190668, 41.190702, 41.190707, 41.190697, 41.193445)),50.8914525432617,0,0,0,0,43.7860513896172
"60","31055007455","Census Tract 74.55; Douglas County; Nebraska",1675,226,62823,9571,1470,211,40,41,0,10,0,10,0,10,124,101,1675,226,list(c(-96.138778, -96.120397, -96.119527, -96.119, -96.119537, -96.128375, -96.129183, -96.129807, -96.131569, -96.132718, -96.138762, -96.138763, -96.138778, 41.212659, 41.212187, 41.211176, 41.205403, 41.205145, 41.205215, 41.205074, 41.204917, 41.205223, 41.205343, 41.205385, 41.20955, 41.212659)),87.7611940298507,2.38805970149254,0,0,0,7.40298507462686
"61","31055007517","Census Tract 75.17; Douglas County; Nebraska",6628,698,114063,10982,5565,722,82,83,28,36,370,222,0,15,242,149,6628,698,list(c(-96.234317, -96.223233, -96.215565, -96.20722, -96.2067, -96.206036, -96.196496, -96.196577, -96.196597, -96.196677, -96.206187, -96.211707, -96.215757, -96.230097, -96.234288, -96.234317, 41.204838, 41.204988, 41.205057, 41.205107, 41.20511, 41.205114, 41.205186, 41.198739, 41.195734, 41.190654, 41.190568, 41.190537, 41.190504, 41.190391, 41.190349, 41.204838)),83.9619794809897,1.23717561858781,0.422450211225106,5.5823777911889,0,3.65117682558841
"62","31055007521","Census Tract 75.21; Douglas County; Nebraska",3750,495,128290,3346,3223,528,39,46,10,14,186,158,4,10,109,78,3750,495,list(c(-96.19666, -96.196442, -96.186819, -96.182066, -96.17726, -96.177349, -96.177362, -96.177388, -96.177389, -96.186891, -96.196666, -96.19666, 41.292347, 41.30645, 41.306474, 41.306487, 41.3065, 41.299297, 41.298367, 41.292266, 41.292139, 41.292045, 41.291966, 41.292347)),85.9466666666667,1.04,0.266666666666667,4.96,0.106666666666667,2.90666666666667
"63","31055006102","Census Tract 61.02; Douglas County; Nebraska",4498,622,37064,9160,1186,243,2839,670,32,36,44,69,0,10,335,185,4498,622,list(c(-95.975776, -95.975776, -95.975767, -95.975763, -95.975762, -95.975778, -95.975672, -95.973327, -95.97333, -95.968957, -95.966866, -95.967412, -95.967587, -95.966698, -95.966154, -95.966042, -95.966129, -95.966085, -95.966103, -95.956555, -95.956561, -95.956516, -95.960361, -95.963827, -95.966198, -95.968758, -95.96996, -95.975792, -95.975776, 41.310316, 41.311275, 41.314857, 41.315756, 41.319387, 41.325624, 41.325956, 41.326009, 41.327425, 41.32796, 41.327292, 41.326922, 41.325945, 41.324596, 
41.321175, 41.319378, 41.318804, 41.31576, 41.312134, 41.312127, 41.306676, 41.302934, 41.303548, 41.305123, 41.306288, 41.307239, 41.306662, 41.306659, 41.310316)),26.367274344153,63.1169408626056,0.711427301022677,0.97821253890618,0,7.44775455758115
"64","31055006904","Census Tract 69.04; Douglas County; Nebraska",4161,441,109250,6287,3669,442,77,67,0,10,49,48,0,10,259,146,4161,441,list(c(-96.088288, -96.087814, -96.086599, -96.081379, -96.07932, -96.072363, -96.064891, -96.062211, -96.060272, -96.058082, -96.054813, -96.056287, -96.057295, -96.057514, -96.058855, -96.058856, -96.062317, -96.062331, -96.06234, -96.081537, -96.090898, -96.088288, 41.225197, 41.226845, 41.234157, 41.234219, 41.23422, 41.234244, 41.234188, 41.233803, 41.233482, 41.233499, 41.232974, 41.230367, 41.228467, 41.224905, 41.223971, 41.223383, 41.223365, 41.22195, 41.221553, 41.221543, 41.221531, 41.225197
)),88.1759192501802,1.85051670271569,0,1.1776015380918,0,6.22446527277097
"65","31055007448","Census Tract 74.48; Douglas County; Nebraska",3159,427,135648,13148,2908,441,20,31,0,10,0,10,0,10,185,144,3159,427,list(c(-96.119614, -96.102929, -96.100594, -96.100576, -96.100591, -96.100654, -96.112101, -96.119575, -96.119574, -96.119614, 41.263124, 41.26297, 41.26313, 41.256966, 41.255401, 41.24864, 41.248625, 41.248635, 41.251828, 41.263124)),92.0544476100032,0.633111744222855,0,0,0,5.85628363406141
"66","31055007001","Census Tract 70.01; Douglas County; Nebraska",5283,728,50563,5975,3396,397,482,305,0,15,252,166,15,26,1018,638,5283,728,list(c(-96.023927, -96.02393, -96.021854, -96.020316, -96.015593, -96.014335, -96.014245, -96.009579, -96.009578, -96.004731, -96.004718, -96.004672, -96.004609, -96.023864, -96.023904, -96.023928, -96.023902, -96.023945, -96.023927, 41.248531, 41.248778, 41.248777, 41.248768, 41.248754, 41.248748, 41.245167, 41.24514, 41.237886, 41.23787, 41.230597, 41.226985, 41.223825, 41.223942, 41.227077, 41.234511, 41.243349, 41.246928, 41.248531)),64.2816581487791,9.12360401287147,0,4.77001703577513,0.283929585462805,19.269354533409
"67","31055003000","Census Tract 30; Douglas County; Nebraska",7479,1293,53354,15765,2428,729,130,85,0,15,28,34,0,15,4500,1190,7479,1293,list(c(-95.981873, -95.981823, -95.977011, -95.977004, -95.976983, -95.976943, -95.976662, -95.974931, -95.970034, -95.968881, -95.967054, -95.967333, -95.967366, -95.967386, -95.963287, -95.957708, -95.957707, -95.957693, -95.967396, -95.977015, -95.981898, -95.981873, 41.190844, 41.194438, 41.194462, 41.198092, 41.201771, 41.2049, 41.205488, 41.207311, 41.210519, 41.212455, 41.212277, 41.205399, 41.201835, 41.198141, 41.198162, 41.197561, 41.194548, 41.190876, 41.190849, 41.1908, 41.190776, 41.190844
)),32.4642331862549,1.73820029415697,0,0.374381601818425,0,60.1684717208183
"68","31055005500","Census Tract 55; Douglas County; Nebraska",5376,682,107298,28549,4478,746,312,432,0,15,203,132,0,15,157,108,5376,682,list(c(-96.004817, -96.004779, -96.004787, -96.004781, -95.995049, -95.993159, -95.990255, -95.985223, -95.983504, -95.983458, -95.983469, -95.983555, -95.985424, -95.990224, -95.995056, -95.995064, -96.001869, -96.00483, -96.004817, 41.272305, 41.277738, 41.281365, 41.283174, 41.283225, 41.283236, 41.281501, 41.281472, 41.28097, 41.277309, 41.273202, 41.273203, 41.273148, 41.273153, 41.273138, 41.270538, 41.270498, 41.27048, 41.272305)),83.2961309523809,5.80357142857143,0,3.77604166666667,0,2.9203869047619
"69","31055005901","Census Tract 59.01; Douglas County; Nebraska",2818,608,40522,10818,479,178,1531,379,2,4,6,12,0,10,706,500,2818,608,list(c(-95.985466, -95.980208, -95.975822, -95.972185, -95.972166, -95.97216, -95.972143, -95.980597, -95.983029, -95.985455, -95.985499, -95.985466, 41.299598, 41.29954, 41.299568, 41.299556, 41.294106, 41.292292, 41.288663, 41.288691, 41.288693, 41.288701, 41.292396, 41.299598)),16.9978708303762,54.3293115684883,0.07097232079489,0.21291696238467,0,25.0532292405962
"70","31055006903","Census Tract 69.03; Douglas County; Nebraska",2405,215,75149,7834,2051,166,105,71,0,10,87,72,0,10,74,60,2405,215,list(c(-96.100745, -96.100725, -96.100713, -96.100696, -96.091098, -96.086599, -96.087814, -96.088288, -96.090898, -96.100732, -96.100733, -96.100745, 41.229209, 41.230494, 41.231379, 41.234029, 41.234122, 41.234157, 41.226845, 41.225197, 41.221531, 41.22152, 41.222385, 41.229209)),85.2806652806653,4.36590436590437,0,3.61746361746362,0,3.07692307692308
"71","31055007431","Census Tract 74.31; Douglas County; Nebraska",4514,527,99896,15517,3775,449,284,327,0,10,123,120,0,10,62,42,4514,527,list(c(-96.138867, -96.138838, -96.138829, -96.138852, -96.123627, -96.119624, -96.119625, -96.119655, -96.119645, -96.128319, -96.138873, -96.138867, 41.295288, 41.298971, 41.302386, 41.306591, 41.306617, 41.306618, 41.302955, 41.296292, 41.292197, 41.292035, 41.292177, 41.295288)),83.628710677891,6.29153743907842,0,2.72485600354453,0,1.37350465219318
"72","31055006503","Census Tract 65.03; Douglas County; Nebraska",2831,345,85030,8606,2403,339,191,135,0,10,37,54,0,10,168,121,2831,345,list(c(-96.052632, -96.052588, -96.049915, -96.046392, -96.046057, -96.04537, -96.041771, -96.033388, -96.023843, -96.023852, -96.023822, -96.023886, -96.032362, -96.03356, -96.034224, -96.032693, -96.035142, -96.036532, -96.037159, -96.038249, -96.040426, -96.052615, -96.052617, -96.052632, 41.306689, 41.313142, 41.311831, 41.310478, 41.310964, 41.31147, 41.312703, 41.312746, 41.312735, 41.310342, 41.306738, 41.297645, 41.301879, 41.302745, 41.302119, 41.299124, 41.297617, 41.296634, 41.296424, 
41.297523, 41.29821, 41.298361, 41.300066, 41.306689)),84.8816672553868,6.74673260332038,0,1.3069586718474,0,5.93429883433416
"73","31055006905","Census Tract 69.05; Douglas County; Nebraska",1365,185,76615,12523,1217,165,21,17,9,16,0,10,0,10,88,60,1365,185,list(c(-96.062331, -96.062317, -96.058856, -96.058855, -96.057514, -96.057295, -96.056287, -96.054813, -96.058082, -96.055352, -96.053889, -96.05266, -96.043077, -96.0431, -96.04314, -96.04317, -96.043122, -96.06234, -96.062331, 41.22195, 41.223365, 41.223383, 41.223971, 41.224905, 41.228467, 41.230367, 41.232974, 41.233499, 41.233982, 41.234203, 41.234252, 41.234259, 41.227775, 41.226323, 41.225627, 41.221566, 41.221553, 41.22195)),89.1575091575092,1.53846153846154,0.659340659340659,0,0,6.44688644688645
"74","31055006504","Census Tract 65.04; Douglas County; Nebraska",3758,908,60000,15290,3045,895,254,150,0,10,6,10,0,10,283,253,3758,908,list(c(-96.05314, -96.052587, -96.052569, -96.052615, -96.040426, -96.038249, -96.037159, -96.036532, -96.035142, -96.032693, -96.034224, -96.03356, -96.032362, -96.023886, -96.023833, -96.023909, -96.023904, -96.0239, -96.028163, -96.03587, -96.042184, -96.047805, -96.05261, -96.052617, -96.05314, 41.291153, 41.294806, 41.295469, 41.298361, 41.29821, 41.297523, 41.296424, 41.296634, 41.297617, 41.299124, 41.302119, 41.302745, 41.301879, 41.297645, 41.295906, 41.292328, 41.288688, 41.285063, 41.28506, 
41.285065, 41.285068, 41.285071, 41.285067, 41.288287, 41.291153)),81.02714209686,6.7589143161256,0,0.159659393294305,0,7.53060138371474
"75","31055007444","Census Tract 74.44; Douglas County; Nebraska",4240,436,50286,3882,2701,436,750,299,0,10,261,277,0,10,135,82,4240,436,list(c(-96.100538, -96.100527, -96.09487, -96.091447, -96.088751, -96.08558, -96.081325, -96.081391, -96.083765, -96.082473, -96.085797, -96.090987, -96.100594, -96.100538, 41.271744, 41.27768, 41.277731, 41.277738, 41.277742, 41.27776, 41.277789, 41.267524, 41.264442, 41.263404, 41.263358, 41.263189, 41.26313, 41.271744)),63.7028301886793,17.688679245283,0,6.15566037735849,0,3.18396226415094
"76","31055007407","Census Tract 74.07; Douglas County; Nebraska",3067,444,69967,17744,2429,282,345,373,0,10,59,54,0,10,205,109,3067,444,list(c(-96.119575, -96.112101, -96.100654, -96.100673, -96.100692, -96.100696, -96.106392, -96.107509, -96.111864, -96.119498, -96.119519, -96.119534, -96.119537, -96.119575, 41.248635, 41.248625, 41.24864, 41.241389, 41.240913, 41.234029, 41.234018, 41.234049, 41.234046, 41.234089, 41.238935, 41.241346, 41.241825, 41.248635)),79.1979132702967,11.2487773068145,0,1.92370394522335,0,6.68405608086078
"77","31055007432","Census Tract 74.32; Douglas County; Nebraska",3205,449,74688,21194,2079,345,645,547,6,10,177,172,0,10,268,199,3205,449,list(c(-96.119655, -96.119625, -96.119624, -96.110758, -96.104365, -96.104429, -96.103766, -96.101406, -96.100681, -96.099447, -96.098209, -96.097135, -96.100675, -96.105501, -96.119645, -96.119655, 41.296292, 41.302955, 41.306618, 41.306641, 41.306616, 41.303618, 41.301952, 41.297332, 41.29693, 41.295948, 41.292456, 41.291266, 41.292087, 41.292271, 41.292197, 41.296292)),64.8673946957878,20.1248049921997,0.187207488299532,5.52262090483619,0,8.36193447737909
"78","31055007452","Census Tract 74.52; Douglas County; Nebraska",5485,637,146196,17046,4116,453,234,207,2,4,596,430,0,15,364,219,5485,637,list(c(-96.196424, -96.19633, -96.196236, -96.194254, -96.193578, -96.193021, -96.193536, -96.193053, -96.192503, -96.19228, -96.192051, -96.191687, -96.19163, -96.190591, -96.19056, -96.190943, -96.187628, -96.186627, -96.188206, -96.179259, -96.1771, -96.177235, -96.177297, -96.177347, -96.196496, -96.196424, 41.210118, 41.219434, 41.226784, 41.226771, 41.226786, 41.226974, 41.22718, 41.227404, 41.22719, 41.227547, 41.227108, 41.227077, 41.227545, 41.227315, 41.227151, 41.226798, 41.22618, 41.224631, 
41.22411, 41.220912, 41.220839, 41.211177, 41.20887, 41.20518, 41.205186, 41.210118)),75.0410209662717,4.2661804922516,0.0364630811303555,10.8659981768459,0,6.6362807657247
"79","31055007312","Census Tract 73.12; Douglas County; Nebraska",2650,672,48750,12507,1596,336,782,567,0,10,176,173,0,10,12,24,2650,672,list(c(-96.070629, -96.070127, -96.069232, -96.067787, -96.062728, -96.062108, -96.059012, -96.057308, -96.055261, -96.054831, -96.053442, -96.053031, -96.052223, -96.052478, -96.052547, -96.052586, -96.052588, -96.052632, -96.061401, -96.066995, -96.070941, -96.070629, 41.31392, 41.320422, 41.322211, 41.323799, 41.327239, 41.326836, 41.324819, 41.323648, 41.321453, 41.32084, 41.317996, 41.316887, 41.316624, 41.315173, 41.314765, 41.313233, 41.313142, 41.306689, 41.306683, 41.306673, 41.306667, 41.31392
)),60.2264150943396,29.5094339622642,0,6.64150943396226,0,0.452830188679245
"80","31055007461","Census Tract 74.61; Douglas County; Nebraska",5815,844,138304,30685,4539,988,139,100,0,15,133,72,0,15,711,488,5815,844,list(c(-96.177444, -96.17741, -96.177347, -96.167121, -96.163117, -96.158151, -96.158193, -96.158294, -96.158333, -96.168998, -96.174312, -96.177523, -96.177444, 41.196435, 41.198364, 41.20518, 41.205263, 41.205312, 41.205357, 41.202531, 41.195183, 41.190762, 41.190672, 41.190645, 41.190622, 41.196435)),78.0567497850387,2.39036973344798,0,2.2871883061049,0,12.2269991401548
"81","31055000300","Census Tract 3; Douglas County; Nebraska",2737,398,29611,9928,733,331,1042,442,0,10,0,10,0,10,615,365,2737,398,list(c(-95.956555, -95.956551, -95.956525, -95.945381, -95.945413, -95.944898, -95.944821, -95.94374, -95.944241, -95.94694, -95.946928, -95.956561, -95.956555, 41.312127, 41.315755, 41.31757, 41.317573, 41.312087, 41.309349, 41.309039, 41.307084, 41.306565, 41.305021, 41.306659, 41.306676, 41.312127)),26.7811472415053,38.0708805261235,0,0,0,22.4698575082207
"82","31055001600","Census Tract 16; Douglas County; Nebraska",3424,189,24219,17745,2343,201,119,58,0,10,515,155,7,15,329,106,3424,189,list(c(-95.956512, -95.947024, -95.937098, -95.935935, -95.935806, -95.93314, -95.933191, -95.942383, -95.946889, -95.956614, -95.956512, 41.267948, 41.267964, 41.267949, 41.26794, 41.264773, 41.264789, 41.25969, 41.25974, 41.259771, 41.259758, 41.267948)),68.428738317757,3.47546728971963,0,15.0408878504673,0.204439252336449,9.60864485981308
"83","31055002000","Census Tract 20; Douglas County; Nebraska",3567,621,55727,19997,914,369,21,52,0,10,14,22,8,13,2589,711,3567,621,list(c(-95.952249, -95.950634, -95.949077, -95.948429, -95.942245, -95.937237, -95.937242, -95.937336, -95.937353, -95.937358, -95.937363, -95.940208, -95.942259, -95.944147, -95.94415, -95.947043, -95.947038, -95.951997, -95.95396, -95.952249, 41.229578, 41.23551, 41.238697, 41.239741, 41.244668, 41.2495, 41.24806, 41.24286, 41.238205, 41.23696, 41.234377, 41.233311, 41.233017, 41.233014, 41.231806, 41.231816, 41.226202, 41.226304, 41.227133, 41.229578)),25.6237734791141,0.588730025231287,0,0.392486683487525,0.224278104850014,72.5820016820858
"84","31055002900","Census Tract 29; Douglas County; Nebraska",5763,688,49188,17810,752,278,1895,718,28,36,16,30,0,15,2970,658,5763,688,list(c(-95.967366, -95.967333, -95.96003, -95.95322, -95.950468, -95.949383, -95.947065, -95.947041, -95.945907, -95.942303, -95.941988, -95.941005, -95.936841, -95.939751, -95.947933, -95.952828, -95.957693, -95.957707, -95.957708, -95.963287, -95.967386, -95.967366, 41.201835, 41.205399, 41.205494, 41.205595, 41.205621, 41.205602, 41.205593, 41.201879, 41.200413, 41.197022, 41.196536, 41.195068, 41.190974, 41.190988, 41.190953, 41.1909, 41.190876, 41.194548, 41.197561, 41.198162, 41.198141, 41.201835
)),13.0487593267395,32.8821794204407,0.485858060038175,0.277633177164671,0,51.5356585111921
"85","31055003900","Census Tract 39; Douglas County; Nebraska",2426,502,43983,5964,883,191,274,215,9,16,62,47,0,10,1038,491,2426,502,list(c(-95.961397, -95.953898, -95.947023, -95.947107, -95.947048, -95.947706, -95.953917, -95.959854, -95.961403, -95.961397, 41.252401, 41.252414, 41.252394, 41.25169, 41.248958, 41.248808, 41.248808, 41.248787, 41.248784, 41.252401)),36.3973619126134,11.2943116240725,0.370981038746909,2.55564715581204,0,42.7864798021434
"86","31055004600","Census Tract 46; Douglas County; Nebraska",2497,340,93857,26977,2048,351,121,111,5,7,120,97,0,10,119,75,2497,340,list(c(-96.023899, -96.023898, -96.015709, -96.015503, -96.014626, -96.004955, -96.004935, -96.004276, -95.995069, -95.995065, -95.995984, -95.99585, -96.004753, -96.004764, -96.014335, -96.015593, -96.020316, -96.021854, -96.02393, -96.023899, 41.255994, 41.256025, 41.256036, 41.255987, 41.255778, 41.256584, 41.259595, 41.259599, 41.25965, 41.257828, 41.25308, 41.252394, 41.252352, 41.24874, 41.248748, 41.248754, 41.248768, 41.248777, 41.248778, 41.255994)),82.0184221065278,4.84581497797357,0.200240288346015,4.80576692030437,0,4.76571886263516
"87","31055006605","Census Tract 66.05; Douglas County; Nebraska",3134,422,59665,12274,2178,384,451,419,0,10,169,130,0,10,63,65,3134,422,list(c(-96.062148, -96.052613, -96.052592, -96.05257, -96.052533, -96.057313, -96.062117, -96.062132, -96.062148, 41.277784, 41.277798, 41.274184, 41.270559, 41.26334, 41.263354, 41.263385, 41.270568, 41.277784)),69.4958519463944,14.3905552010211,0,5.39246968730057,0,2.01021059349075
"88","31055006301","Census Tract 63.01; Douglas County; Nebraska",2612,400,46187,7235,968,239,1421,333,0,10,34,57,0,10,102,83,2612,400,list(c(-96.004672, -95.997817, -95.996957, -95.994722, -95.9951, -95.992382, -95.992574, -95.988853, -95.988792, -95.986216, -95.985184, -95.985392, -95.98542, -95.987805, -95.987791, -95.990213, -96.004617, -96.004622, -96.004648, -96.004672, 41.332083, 41.331852, 41.330587, 41.330191, 41.32824, 41.328193, 41.324764, 41.324827, 41.321297, 41.32173, 41.322248, 41.314868, 41.31216, 41.311142, 41.310356, 41.310363, 41.310359, 41.317625, 41.324832, 41.332083)),37.0597243491577,54.4027565084227,0,1.30168453292496,0,3.90505359877489
"89","31055007454","Census Tract 74.54; Douglas County; Nebraska",4391,417,101411,11251,3816,307,80,52,0,10,21,34,0,10,352,330,4391,417,list(c(-96.158037, -96.157722, -96.155203, -96.154263, -96.15552, -96.154947, -96.147111, -96.138748, -96.138778, -96.138763, -96.138762, -96.147744, -96.158151, -96.158037, 41.212114, 41.213652, 41.215506, 41.217273, 41.21928, 41.219523, 41.219524, 41.219511, 41.212659, 41.20955, 41.205385, 41.205344, 41.205357, 41.212114)),86.9050330220906,1.82190844910043,0,0.478250967888864,0,8.0163971760419
